"BLOOD" "HIPPOC" "CORTEX" "HYPOTH" "SKM-GN" "SKM-VL" "HEART" "KIDNEY" "ADRNL" "COLON" "SPLEEN" "LUNG" "SMLINT" "LIVER" "WAT-SC"
"3477" 0.409942 0.558057 0.660116 0.609472 0.524833 0.5382 0.56685 0.426587 0.531419 0.56678 0.698586 0.699616 0.641647 0.513205 0.452937
"3478" 0.606262 0.593114 0.50916 0.405647 0.52674 0.484016 0.503486 0.527322 0.650708 0.479309 0.541095 0.560775 0.463272 0.407281 0.436804
"3479" 0.440713 0.494679 0.527077 0.569041 0.527241 0.535197 0.531238 0.446025 0.520839 0.54681 0.57507 0.660534 0.578235 0.497698 0.462229
"3480" 0.559564 0.662104 0.603686 0.535825 0.567769 0.505528 0.578497 0.493925 0.613864 0.509156 0.709352 0.624535 0.569354 0.482448 0.446876
"3481" 0.540508 0.668572 0.628129 0.521334 0.573155 0.54787 0.601543 0.512099 0.603581 0.482223 0.718227 0.603456 0.578412 0.466463 0.447499
"3482" 0.450803 0.578473 0.583327 0.503118 0.463875 0.477801 0.452408 0.479032 0.623697 0.585076 0.574602 0.633843 0.507192 0.510389 0.455059
"3483" 0.503571 0.531228 0.563102 0.478109 0.465756 0.50409 0.467757 0.484107 0.59362 0.580849 0.540275 0.62337 0.482896 0.514785 0.457502
"3484" 0.521983 0.653749 0.60169 0.571077 0.595518 0.520007 0.601598 0.479232 0.60155 0.477143 0.664225 0.601357 0.608167 0.443725 0.43878
"3485" 0.505552 0.535212 0.495324 0.494378 0.507138 0.459443 0.560948 0.47824 0.577721 0.590376 0.593239 0.655063 0.472122 0.513156 0.435266
"3486" 0.44983 0.527027 0.476352 0.472743 0.541063 0.524831 0.540189 0.494936 0.570961 0.531708 0.645591 0.545751 0.484187 0.482969 0.436602
"3487" 0.561317 0.579244 0.622172 0.50653 0.519065 0.49387 0.519869 0.470287 0.602963 0.516617 0.53982 0.618032 0.576375 0.487321 0.453582
"3488" 0.516446 0.569908 0.519371 0.504827 0.552644 0.564682 0.572269 0.514757 0.615019 0.513044 0.63028 0.657477 0.541638 0.495141 0.461447
"3489" 0.569163 0.534909 0.601608 0.539491 0.480923 0.473558 0.623286 0.479997 0.592313 0.498005 0.622995 0.573233 0.616502 0.416537 0.431352
"3490" 0.496194 0.532278 0.546449 0.541556 0.533811 0.482289 0.606116 0.475194 0.655256 0.512128 0.612578 0.646524 0.549808 0.4945 0.420563
"3491" 0.483664 0.455547 0.484708 0.603007 0.520986 0.440118 0.582064 0.476258 0.637177 0.49381 0.560967 0.650913 0.537153 0.457528 0.437338
"3492" 0.603845 0.638934 0.558008 0.432849 0.536873 0.428139 0.540452 0.460914 0.579175 0.513412 0.666623 0.571031 0.573407 0.449244 0.45405
"3493" 0.473462 0.522679 0.564589 0.619203 0.446869 0.593467 0.541136 0.562095 0.557735 0.506424 0.525106 0.646236 0.504959 0.534227 0.45707
"3494" 0.479029 0.573602 0.557725 0.434771 0.557408 0.481099 0.531095 0.45931 0.587388 0.54969 0.546338 0.541585 0.553309 0.424964 0.453995
"3495" 0.538572 0.636654 0.676793 0.508125 0.589658 0.462201 0.571462 0.48635 0.644436 0.535202 0.579344 0.616444 0.613382 0.538585 0.422675
"3496" 0.457916 0.54018 0.431289 0.531436 0.47683 0.58193 0.509739 0.47159 0.565174 0.497592 0.672927 0.653834 0.499364 0.408188 0.468556
"3497" 0.465126 0.719802 0.606801 0.366601 0.509265 0.454007 0.559841 0.471349 0.611571 0.515266 0.564929 0.595147 0.568842 0.523648 0.469271
"3498" 0.529766 0.542816 0.556175 0.637597 0.558074 0.556408 0.540961 0.485908 0.596421 0.526566 0.689842 0.705439 0.682184 0.434326 0.426228
"3499" 0.472392 0.686174 0.649852 0.536452 0.483356 0.51393 0.527733 0.502068 0.623159 0.485026 0.56213 0.622504 0.453013 0.509432 0.475885
"3500" 0.405095 0.480491 0.605802 0.565055 0.606808 0.524785 0.544272 0.487037 0.586895 0.571759 0.675511 0.649128 0.607448 0.507214 0.448101
"3501" 0.484868 0.613325 0.613622 0.556058 0.505106 0.505274 0.513685 0.46553 0.585251 0.551426 0.607805 0.589159 0.627912 0.470311 0.465081
"3502" 0.514884 0.455501 0.529363 0.498512 0.565948 0.552001 0.513246 0.487071 0.552896 0.549708 0.606293 0.603327 0.545087 0.466245 0.488183
"3503" 0.527349 0.608816 0.60111 0.528755 0.502592 0.494434 0.488092 0.541919 0.566197 0.514059 0.564896 0.577296 0.588505 0.54756 0.480419
"3504" 0.478413 0.577014 0.457813 0.371883 0.5376 0.53402 0.573851 0.432124 0.564314 0.514188 0.58144 0.541097 0.364931 0.41142 0.425663
"3505" 0.421405 0.622591 0.633803 0.443628 0.527381 0.547298 0.5145 0.422829 0.582672 0.48231 0.537275 0.575803 0.543178 0.419556 0.419469
"3506" 0.601418 0.688693 0.690804 0.569211 0.500752 0.573692 0.582535 0.470187 0.596344 0.554401 0.575947 0.634405 0.684018 0.4512 0.448937
"3507" 0.40388 0.521296 0.456421 0.449383 0.577991 0.444983 0.500466 0.469688 0.609172 0.503976 0.667902 0.655527 0.431424 0.501661 0.444979
"3508" 0.570438 0.733174 0.821347 0.41956 0.482951 0.62071 0.571338 0.465242 0.604738 0.53394 0.5974 0.676972 0.719782 0.458149 0.450057
"3509" 0.410627 0.607414 0.558945 0.585698 0.459471 0.477352 0.502853 0.500811 0.6116 0.506796 0.563613 0.569388 0.464527 0.504379 0.440346
"3510" 0.534248 0.395302 0.445399 0.383011 0.48526 0.480368 0.56234 0.433983 0.623386 0.590321 0.541438 0.587865 0.4486 0.500227 0.429423
"3511" 0.534754 0.48929 0.459805 0.362844 0.545035 0.450167 0.578515 0.486905 0.629135 0.585467 0.506848 0.533808 0.455962 0.51355 0.441562
"3512" 0.48337 0.43497 0.480748 0.557512 0.504182 0.515884 0.538321 0.463751 0.577334 0.516735 0.65236 0.643624 0.445853 0.422874 0.438083
"3513" 0.49501 0.858321 0.718558 0.410271 0.565781 0.517966 0.553657 0.487356 0.611165 0.535952 0.578453 0.669067 0.707365 0.481851 0.446487
"3514" 0.642494 0.815095 0.728615 0.472712 0.533675 0.521982 0.575191 0.525199 0.592406 0.639743 0.575501 0.676952 0.677408 0.454662 0.424551
"3515" 0.439545 0.573448 0.605564 0.565504 0.557547 0.554446 0.508117 0.418942 0.632078 0.389561 0.725052 0.638997 0.542542 0.579704 0.477327
"3516" 0.53781 0.646791 0.565119 0.573343 0.482083 0.476191 0.586723 0.554873 0.581674 0.612854 0.553036 0.643371 0.576566 0.394832 0.42909
"3517" 0.556444 0.638667 0.614244 0.526699 0.488747 0.506039 0.599151 0.557815 0.574289 0.616429 0.57898 0.643103 0.566988 0.394378 0.436197
"3518" 0.562545 0.582353 0.494875 0.545763 0.504246 0.576222 0.481058 0.408624 0.585502 0.446608 0.662565 0.622847 0.547703 0.578455 0.443969
"3519" 0.443133 0.66517 0.708139 0.4936 0.561024 0.452723 0.600809 0.534476 0.612408 0.613693 0.599622 0.672492 0.613047 0.369852 0.446445
"3520" 0.553346 0.528484 0.450385 0.58213 0.583021 0.55559 0.487971 0.459425 0.60068 0.54117 0.671552 0.615133 0.536148 0.513013 0.466354
"3521" 0.536431 0.534408 0.488232 0.521912 0.592444 0.540782 0.517951 0.440869 0.624987 0.524174 0.654747 0.587802 0.524384 0.520314 0.459999
"3522" 0.535262 0.653449 0.688816 0.582638 0.570521 0.54523 0.574762 0.487289 0.621731 0.60465 0.605228 0.665127 0.642424 0.513677 0.442399
"3523" 0.536965 0.544807 0.76124 0.609543 0.539479 0.58492 0.539171 0.492082 0.57972 0.597174 0.626761 0.672381 0.636873 0.518746 0.454505
"3524" 0.486024 0.693496 0.474753 0.479839 0.51465 0.522305 0.560869 0.522316 0.622585 0.568366 0.586329 0.5891 0.564107 0.473996 0.435915
"3525" 0.548201 0.466936 0.599958 0.443653 0.533189 0.427982 0.495937 0.494164 0.600309 0.47151 0.563195 0.58582 0.533087 0.44002 0.455668
"3526" 0.516777 0.665437 0.485356 0.61295 0.523043 0.547372 0.565775 0.474603 0.581229 0.498849 0.654344 0.59176 0.537807 0.52092 0.449668
"3527" 0.467985 0.474735 0.580418 0.438355 0.520693 0.430461 0.531614 0.476632 0.600216 0.478271 0.55977 0.642152 0.475738 0.398393 0.445402
"3528" 0.553626 0.500043 0.672792 0.589326 0.553728 0.548933 0.52113 0.509375 0.60312 0.579937 0.571787 0.625208 0.611443 0.487167 0.449938
"3529" 0.525748 0.594784 0.558065 0.463534 0.545043 0.448492 0.567454 0.470608 0.565086 0.465058 0.571224 0.616071 0.464251 0.459157 0.428561
"3530" 0.456815 0.456458 0.468626 0.495793 0.47071 0.530023 0.502181 0.490731 0.56669 0.507906 0.610437 0.55548 0.555296 0.475471 0.448279
"3531" 0.542674 0.551363 0.536387 0.455946 0.576375 0.484054 0.532479 0.452678 0.598402 0.552014 0.550504 0.619714 0.513956 0.499599 0.431364
"3532" 0.464811 0.534769 0.546358 0.56763 0.52694 0.538307 0.544714 0.48835 0.583772 0.482141 0.654896 0.563056 0.562128 0.470587 0.452228
"3533" 0.546686 0.626254 0.573943 0.50441 0.535984 0.479844 0.507194 0.445298 0.611436 0.474622 0.6889 0.5991 0.534646 0.513116 0.465969
"3534" 0.518431 0.647656 0.603648 0.452131 0.543463 0.492562 0.505076 0.460675 0.596123 0.472284 0.677371 0.625764 0.545088 0.505837 0.457451
"3535" 0.608758 0.616913 0.609352 0.622357 0.552941 0.561115 0.563814 0.432001 0.609941 0.536525 0.675982 0.56666 0.485238 0.472586 0.453935
"3536" 0.453747 0.618476 0.586499 0.441575 0.522289 0.469276 0.545432 0.536445 0.619073 0.559648 0.593123 0.722524 0.666824 0.487744 0.436622
"3537" 0.468445 0.587073 0.492671 0.627968 0.536537 0.460477 0.497598 0.485274 0.614842 0.558585 0.598841 0.683166 0.622053 0.449911 0.416696
"3538" 0.54311 0.623707 0.677151 0.33672 0.522323 0.555853 0.573472 0.468254 0.592304 0.527898 0.655849 0.602757 0.484641 0.500476 0.474339
"3539" 0.478176 0.471979 0.638397 0.364463 0.537207 0.57943 0.56883 0.46528 0.610067 0.495212 0.641013 0.665103 0.445073 0.53259 0.472172
"3540" 0.533889 0.783647 0.637671 0.740262 0.534985 0.464642 0.534971 0.47381 0.582618 0.599413 0.65068 0.642394 0.698359 0.445938 0.424926
"3541" 0.510835 0.467344 0.57271 0.423009 0.538219 0.605944 0.488868 0.475863 0.593157 0.478715 0.618202 0.650679 0.569597 0.54138 0.433547
"3542" 0.555681 0.693919 0.582122 0.54904 0.545896 0.467229 0.596642 0.473495 0.544413 0.436055 0.687982 0.637465 0.510748 0.481351 0.445848
"3543" 0.534751 0.522525 0.549274 0.497787 0.512712 0.490158 0.564096 0.473165 0.582721 0.504023 0.627909 0.649042 0.520036 0.433538 0.41367
"3544" 0.454851 0.574515 0.485597 0.463806 0.463007 0.478388 0.546852 0.435389 0.61023 0.562905 0.633848 0.541845 0.448149 0.439825 0.427348
"3545" 0.596485 0.490562 0.656175 0.478139 0.483571 0.50426 0.517845 0.512295 0.542413 0.531691 0.528066 0.65283 0.494606 0.53133 0.450544
"3546" 0.51188 0.644009 0.528759 0.591393 0.490338 0.483844 0.54467 0.465673 0.568213 0.542179 0.681156 0.62985 0.690711 0.486122 0.437019
"3547" 0.5473 0.58041 0.622356 0.423752 0.537495 0.453714 0.507814 0.465577 0.596657 0.480158 0.628013 0.530204 0.689026 0.479679 0.445092
"3548" 0.459374 0.583887 0.511694 0.62605 0.524173 0.574358 0.591368 0.494629 0.594689 0.557735 0.601744 0.723153 0.414487 0.48577 0.430989
"3549" 0.543675 0.496256 0.537704 0.536621 0.49554 0.512215 0.59353 0.483367 0.590309 0.409055 0.596162 0.638469 0.395962 0.484018 0.43313
"3550" 0.52762 0.577739 0.647419 0.553503 0.568685 0.458014 0.519879 0.515539 0.587183 0.565287 0.611374 0.585117 0.722791 0.483982 0.469538
"3551" 0.466502 0.69534 0.518373 0.519188 0.497051 0.530237 0.572082 0.445819 0.642362 0.500934 0.685878 0.699252 0.360284 0.435887 0.432505
"3552" 0.527047 0.654821 0.463256 0.509682 0.489712 0.540148 0.534328 0.530791 0.572933 0.560656 0.543598 0.705225 0.521515 0.582929 0.464316
"3553" 0.521391 0.575809 0.658535 0.634172 0.569846 0.469572 0.599998 0.484001 0.61917 0.526533 0.567941 0.602384 0.553375 0.47413 0.456021
"3554" 0.466791 0.700414 0.601101 0.529066 0.498218 0.555645 0.511047 0.460568 0.554091 0.537978 0.669809 0.69788 0.602916 0.463549 0.453236
"3555" 0.583813 0.535952 0.635212 0.558798 0.605936 0.50493 0.592875 0.480615 0.619464 0.565847 0.561735 0.619287 0.599867 0.467649 0.437349
"3556" 0.567584 0.691776 0.589506 0.444369 0.537201 0.408837 0.565417 0.416259 0.543323 0.568729 0.64473 0.627759 0.427701 0.535551 0.447367
"3557" 0.453521 0.516842 0.629113 0.544429 0.573502 0.543045 0.571206 0.517538 0.63139 0.528959 0.616475 0.614289 0.590948 0.438558 0.428904
"3558" 0.412557 0.675752 0.538529 0.565117 0.525877 0.519551 0.601335 0.484892 0.599043 0.598978 0.667258 0.610985 0.68824 0.5065 0.448618
"3559" 0.372801 0.659961 0.557483 0.621698 0.520174 0.542782 0.561653 0.451616 0.572897 0.578898 0.648533 0.584664 0.584784 0.463903 0.489826
"3560" 0.596919 0.626375 0.444375 0.426752 0.511315 0.517648 0.533435 0.479225 0.638993 0.498551 0.57735 0.779844 0.585476 0.465882 0.434352
"3561" 0.540844 0.602148 0.591635 0.559315 0.623672 0.547952 0.48556 0.514185 0.550731 0.538508 0.598772 0.579328 0.54467 0.467211 0.430376
"3562" 0.506411 0.49465 0.605549 0.474258 0.433115 0.51641 0.584024 0.473967 0.650633 0.54249 0.613227 0.658494 0.586401 0.527108 0.47457
"3563" 0.505254 0.705738 0.595905 0.625141 0.531591 0.494886 0.584946 0.476969 0.627468 0.503081 0.696709 0.630776 0.673614 0.518828 0.448389
"3564" 0.540616 0.615445 0.553515 0.570437 0.438804 0.540415 0.478712 0.489046 0.578946 0.586488 0.62366 0.727949 0.46303 0.458646 0.453468
"3565" 0.519536 0.564686 0.562925 0.635022 0.458161 0.60217 0.540551 0.471033 0.586904 0.594455 0.651009 0.600542 0.52691 0.495107 0.459871
"3566" 0.471048 0.598526 0.575651 0.406416 0.607943 0.420132 0.500899 0.515275 0.609363 0.453695 0.597443 0.633938 0.565762 0.522779 0.419773
"3567" 0.546239 0.633222 0.563506 0.587111 0.453999 0.585994 0.570257 0.447159 0.591169 0.599988 0.644861 0.632202 0.56715 0.442195 0.473727
"3568" 0.455927 0.500257 0.57626 0.411055 0.608181 0.427552 0.490502 0.515403 0.606103 0.468109 0.595011 0.65171 0.549767 0.515947 0.422345
"3569" 0.523979 0.629541 0.544762 0.498181 0.500132 0.530429 0.622854 0.43836 0.596741 0.601481 0.665149 0.601652 0.477311 0.492937 0.459141
"3570" 0.493195 0.602153 0.640436 0.606451 0.50513 0.491817 0.578014 0.513972 0.56867 0.552458 0.664166 0.660717 0.612266 0.476792 0.445297
"3571" 0.49639 0.669857 0.570238 0.514196 0.49946 0.439227 0.618477 0.535108 0.599406 0.576622 0.630541 0.563248 0.5736 0.498126 0.449679
"3572" 0.543192 0.547796 0.520894 0.528566 0.498178 0.545446 0.572888 0.50221 0.592327 0.566039 0.565546 0.614013 0.497854 0.534148 0.475852
"3573" 0.516385 0.613051 0.56494 0.508725 0.566137 0.510777 0.552266 0.486268 0.584802 0.506568 0.601366 0.57686 0.59238 0.50626 0.478389
"3574" 0.535523 0.633947 0.548916 0.480365 0.50947 0.48881 0.523117 0.437452 0.569514 0.50745 0.602119 0.612691 0.601849 0.419985 0.432689
"3575" 0.508521 0.607506 0.546053 0.576264 0.495535 0.461384 0.519597 0.398394 0.519043 0.501236 0.609864 0.560082 0.575809 0.448744 0.430978
"3576" 0.503672 0.521146 0.538374 0.43369 0.554128 0.570919 0.522338 0.555891 0.638356 0.556668 0.573114 0.649705 0.553895 0.475439 0.445155
"3577" 0.505792 0.666486 0.58254 0.552827 0.465727 0.427906 0.574632 0.401076 0.557525 0.475288 0.672504 0.636901 0.646835 0.483341 0.461504
"3578" 0.490755 0.480587 0.588598 0.563821 0.588455 0.549447 0.502254 0.465461 0.54128 0.529231 0.597483 0.618243 0.712261 0.489357 0.473297
"3579" 0.516591 0.746764 0.586148 0.491771 0.48906 0.489642 0.5601 0.477406 0.669905 0.544096 0.641376 0.661698 0.394876 0.489619 0.430648
"3580" 0.471106 0.595659 0.650187 0.603869 0.522644 0.430697 0.48294 0.470094 0.648002 0.551643 0.652757 0.688565 0.530342 0.459685 0.429194
"3581" 0.51653 0.411762 0.695842 0.705388 0.492863 0.470402 0.509295 0.576751 0.609053 0.442453 0.638223 0.624597 0.415402 0.464077 0.434282
"3582" 0.466811 0.576387 0.676023 0.459248 0.473636 0.564351 0.574097 0.508008 0.556364 0.505848 0.611364 0.605481 0.571998 0.444644 0.418522
"3583" 0.452994 0.715192 0.529506 0.460385 0.569322 0.488971 0.566207 0.440779 0.604641 0.503947 0.656236 0.617267 0.557074 0.494752 0.43432
"3584" 0.504035 0.465485 0.508489 0.474226 0.467906 0.495181 0.480731 0.49163 0.592714 0.536483 0.599767 0.644427 0.464516 0.43246 0.45331
"3585" 0.519413 0.640933 0.563688 0.456916 0.596325 0.462062 0.531556 0.46775 0.573509 0.503269 0.611663 0.620102 0.579511 0.537105 0.428105
"3586" 0.55297 0.460172 0.58493 0.583228 0.554864 0.571604 0.519032 0.445271 0.629242 0.456582 0.702003 0.624473 0.558487 0.46653 0.43608
"3587" 0.517293 0.621678 0.647967 0.513101 0.521866 0.487919 0.53064 0.456389 0.589851 0.451085 0.580036 0.601034 0.593932 0.597126 0.441719
"3588" 0.566673 0.749261 0.537584 0.52748 0.619611 0.540574 0.500507 0.47355 0.634682 0.54956 0.707801 0.753052 0.467946 0.445211 0.448113
"3589" 0.40095 0.522176 0.51356 0.481097 0.490272 0.503756 0.528745 0.453637 0.552723 0.435822 0.573033 0.488335 0.528525 0.442742 0.450596
"3590" 0.477779 0.582734 0.5075 0.536109 0.535691 0.484145 0.50724 0.492897 0.596463 0.559522 0.498376 0.604804 0.486319 0.485807 0.441503
"3591" 0.526103 0.522518 0.680596 0.504228 0.556053 0.553286 0.530505 0.474625 0.609397 0.556931 0.523364 0.597104 0.476673 0.445366 0.461539
"3592" 0.57224 0.610118 0.465395 0.568362 0.507872 0.477996 0.534036 0.491715 0.598732 0.488673 0.708502 0.621758 0.631245 0.54055 0.465481
"3593" 0.475619 0.591842 0.685316 0.470941 0.515857 0.551665 0.561233 0.50291 0.583201 0.56865 0.573908 0.714715 0.558276 0.500822 0.443177
"3594" 0.491606 0.59851 0.489634 0.53426 0.553021 0.488713 0.500384 0.464226 0.654 0.531291 0.622715 0.531829 0.602831 0.486974 0.438512
"3595" 0.444179 0.675261 0.626695 0.621987 0.493452 0.503786 0.516157 0.480055 0.58152 0.517563 0.61485 0.627709 0.597989 0.539405 0.450098
"3596" 0.4892 0.543439 0.467641 0.429045 0.544915 0.479004 0.62913 0.506433 0.650436 0.523307 0.615292 0.636386 0.459297 0.430549 0.454435
"3597" 0.539101 0.614895 0.571555 0.500661 0.531633 0.471274 0.537571 0.464874 0.620309 0.476838 0.653661 0.587066 0.468057 0.430089 0.45028
"3598" 0.446682 0.474695 0.471491 0.44137 0.511715 0.520058 0.520499 0.460382 0.541633 0.508979 0.522671 0.596596 0.531003 0.527675 0.456543
"3599" 0.505278 0.4857 0.626895 0.463883 0.520165 0.498374 0.516385 0.510836 0.569666 0.509178 0.570834 0.537783 0.568759 0.47826 0.466709
"3600" 0.506903 0.495694 0.578006 0.500137 0.523981 0.497383 0.497293 0.49481 0.56586 0.527914 0.596388 0.532951 0.557013 0.429503 0.469627
"3601" 0.442699 0.528443 0.535783 0.518066 0.532362 0.539404 0.544277 0.494356 0.560553 0.545943 0.547389 0.544124 0.561154 0.467854 0.459302
"3602" 0.578543 0.687118 0.571069 0.489748 0.514333 0.501834 0.5283 0.468711 0.629554 0.532368 0.66235 0.677427 0.475751 0.520602 0.441405
"3603" 0.406245 0.550963 0.742081 0.46333 0.542704 0.506379 0.542845 0.478694 0.59127 0.516284 0.607977 0.632651 0.671272 0.418907 0.445959
"3604" 0.598829 0.646364 0.529621 0.467826 0.495485 0.466022 0.531784 0.455138 0.616626 0.506965 0.602365 0.54679 0.421209 0.485061 0.443981
"3605" 0.516852 0.595961 0.467053 0.465158 0.52696 0.542603 0.50335 0.458701 0.605663 0.504198 0.59242 0.586494 0.49973 0.480004 0.445253
"3606" 0.565906 0.686971 0.815908 0.401878 0.493684 0.479872 0.574361 0.533576 0.570148 0.600098 0.700582 0.694829 0.666709 0.450476 0.449126
"3607" 0.583181 0.641328 0.812645 0.345394 0.478013 0.537759 0.568964 0.510826 0.617902 0.582644 0.635389 0.744669 0.651685 0.490428 0.451341
"3608" 0.404673 0.680668 0.492025 0.591187 0.574066 0.481424 0.50323 0.42458 0.59464 0.458925 0.640582 0.595844 0.499009 0.488356 0.442739
"3609" 0.446423 0.687907 0.506384 0.609011 0.530459 0.460498 0.468063 0.412839 0.64982 0.493585 0.743228 0.632816 0.625866 0.474709 0.418939
"3610" 0.347349 0.604571 0.61415 0.389808 0.508433 0.517215 0.491241 0.430225 0.590673 0.555055 0.693053 0.640272 0.662875 0.450099 0.4345
"3611" 0.414426 0.543841 0.611824 0.445819 0.558718 0.590506 0.528379 0.483196 0.531088 0.512054 0.613413 0.608788 0.691851 0.501401 0.434593
"3612" 0.563961 0.67018 0.537813 0.445744 0.484768 0.516609 0.55751 0.468378 0.643241 0.533975 0.618262 0.610839 0.493322 0.455149 0.458475
"3613" 0.435667 0.557065 0.619424 0.55539 0.567861 0.512881 0.507353 0.476327 0.552348 0.517103 0.627264 0.650931 0.63421 0.501502 0.436277
"3614" 0.512971 0.550931 0.479939 0.411767 0.503894 0.500738 0.555702 0.467114 0.586768 0.515426 0.590619 0.636826 0.465559 0.456961 0.441973
"3615" 0.506591 0.616981 0.545279 0.358012 0.527181 0.462926 0.536858 0.488793 0.654412 0.563615 0.59649 0.614582 0.632806 0.523036 0.443909
"3616" 0.528772 0.658544 0.529201 0.384294 0.537577 0.452164 0.54812 0.470963 0.650364 0.543477 0.631325 0.673215 0.596077 0.496676 0.434732
"3617" 0.501573 0.507279 0.616914 0.571838 0.495861 0.447125 0.584066 0.498307 0.603876 0.550422 0.638694 0.659479 0.410793 0.480937 0.471315
"3618" 0.50277 0.494184 0.578555 0.590135 0.483591 0.431097 0.587805 0.51363 0.602683 0.570298 0.639592 0.654541 0.45144 0.45888 0.466104
"3619" 0.460151 0.587313 0.505062 0.413712 0.556191 0.601747 0.516083 0.416494 0.520957 0.536574 0.601417 0.57549 0.558598 0.473409 0.435956
"3620" 0.532086 0.508102 0.530807 0.574642 0.551695 0.457873 0.50788 0.541618 0.66209 0.532874 0.653705 0.71 0.485275 0.440481 0.456046
"3621" 0.495187 0.672179 0.636813 0.461003 0.550394 0.58684 0.494681 0.47307 0.539839 0.551538 0.615025 0.605292 0.653436 0.506664 0.436106
"3622" 0.482617 0.504096 0.539972 0.59996 0.519876 0.537763 0.466581 0.529522 0.584006 0.569426 0.616971 0.618642 0.603146 0.523726 0.428802
"3623" 0.619526 0.609703 0.569934 0.436575 0.499992 0.567107 0.578331 0.434546 0.614945 0.432964 0.641228 0.595075 0.450301 0.48936 0.473785
"3624" 0.456296 0.636282 0.507607 0.406358 0.494702 0.531612 0.54927 0.445069 0.626858 0.530879 0.606646 0.615422 0.467512 0.513416 0.466936
"3625" 0.57092 0.516355 0.49221 0.443448 0.49943 0.49979 0.536274 0.415871 0.630639 0.520434 0.579075 0.624888 0.4553 0.497031 0.445583
"3626" 0.488904 0.490542 0.55971 0.410269 0.508415 0.412581 0.494685 0.456969 0.550109 0.486262 0.545219 0.650367 0.516733 0.489006 0.451185
"3627" 0.540841 0.502007 0.476943 0.532063 0.537664 0.493459 0.509384 0.469604 0.589772 0.474871 0.622547 0.553605 0.571946 0.496809 0.438804
"3628" 0.514763 0.58462 0.609808 0.531529 0.519204 0.549668 0.537224 0.515605 0.553798 0.62408 0.52233 0.607204 0.528984 0.446762 0.436117
"3629" 0.505511 0.621782 0.655651 0.547169 0.540104 0.563514 0.494695 0.525737 0.606552 0.603411 0.573118 0.675732 0.555336 0.439095 0.438896
"3630" 0.43765 0.569121 0.609783 0.433177 0.519303 0.652098 0.490495 0.486649 0.568115 0.505556 0.650667 0.595504 0.603748 0.535371 0.468127
"3631" 0.599651 0.577923 0.541143 0.524712 0.535364 0.61066 0.53348 0.486647 0.600932 0.43346 0.639429 0.583677 0.59738 0.471641 0.450686
"3632" 0.574224 0.492298 0.554667 0.581087 0.446474 0.480416 0.541988 0.475658 0.568347 0.47918 0.652348 0.579568 0.551032 0.447133 0.452544
"3633" 0.514085 0.504192 0.659642 0.483297 0.452474 0.498174 0.474115 0.437858 0.532512 0.456427 0.611969 0.641411 0.413752 0.45156 0.455919
"3634" 0.520693 0.537684 0.569603 0.496153 0.474533 0.478619 0.514496 0.445979 0.548684 0.4594 0.584509 0.584359 0.516725 0.504077 0.47714
"3635" 0.492326 0.498919 0.525935 0.48998 0.538791 0.511785 0.504026 0.508607 0.560972 0.546301 0.515535 0.512435 0.497317 0.479078 0.447063
"3636" 0.587408 0.577341 0.611004 0.518514 0.495181 0.49325 0.558153 0.475373 0.578955 0.490786 0.649819 0.658092 0.630254 0.474555 0.469006
"3637" 0.492003 0.71165 0.635539 0.568477 0.55616 0.489312 0.488141 0.502375 0.652419 0.590808 0.619548 0.739531 0.512271 0.483154 0.452364
"3638" 0.541538 0.510418 0.600659 0.524429 0.518297 0.560191 0.583161 0.473967 0.537277 0.458056 0.583335 0.560312 0.561206 0.453523 0.446444
"3639" 0.4907 0.571649 0.465469 0.504966 0.488807 0.497016 0.507049 0.478666 0.568047 0.538368 0.586426 0.641557 0.513028 0.50426 0.464343
"3640" 0.513641 0.503405 0.512811 0.506314 0.553569 0.504745 0.505287 0.4932 0.553275 0.594281 0.59268 0.624603 0.523225 0.497676 0.45427
"3641" 0.487151 0.44683 0.48558 0.475217 0.542463 0.516268 0.545149 0.494746 0.59209 0.574039 0.584103 0.647083 0.539335 0.528597 0.445647
"3642" 0.563687 0.571328 0.631144 0.615793 0.523627 0.549405 0.546753 0.482714 0.583542 0.536967 0.608368 0.571831 0.538493 0.496609 0.468648
"3643" 0.525234 0.440344 0.498458 0.583285 0.520925 0.565908 0.512099 0.468275 0.530738 0.5058 0.614935 0.583959 0.539378 0.497237 0.464042
"3644" 0.428064 0.612903 0.582256 0.472677 0.489438 0.537421 0.536769 0.480157 0.575562 0.57397 0.584406 0.601074 0.548629 0.502866 0.433385
"3645" 0.45243 0.592264 0.580636 0.448595 0.537302 0.512323 0.517696 0.533422 0.587721 0.543356 0.576949 0.646907 0.615427 0.528369 0.444309
"3646" 0.482999 0.568623 0.490198 0.52326 0.522646 0.528554 0.555419 0.499744 0.582955 0.57236 0.592195 0.655416 0.549075 0.452213 0.43519
"3647" 0.566765 0.542876 0.604429 0.492812 0.566376 0.47878 0.551341 0.49906 0.538382 0.516799 0.604198 0.592677 0.553445 0.517841 0.444444
"3648" 0.538379 0.545055 0.475813 0.527609 0.476076 0.510335 0.507063 0.461416 0.632202 0.524655 0.588255 0.557963 0.50725 0.443688 0.470883
"3649" 0.541117 0.517569 0.549008 0.558242 0.522203 0.49651 0.548977 0.515888 0.610679 0.501417 0.576326 0.586842 0.46925 0.453163 0.463186
